,t,"R=0.1,L=1.0,C=1.0,I0=0.1,V0=0.3 ","R=0.5,L=0.25,C=0.3,I0=0.05,V0=0.6 ","R=0.7,L=0.1,C=0.1,I0=0.02,V0=0.9 ","R=0.07,L=0.2,C=0.2,I0=0.07,V0=1.0 ","R=0.2,L=0.1,C=1.0,I0=0.05,V0=0.4 ","R=0.12,L=0.3,C=0.7,I0=0.08,V0=0.6 ","R=0.6,L=0.6,C=0.6,I0=0.09,V0=0.2 ","R=0.2,L=0.4,C=0.3,I0=0.1,V0=0.3 "
340,8.5,-0.1994868585472933,0.00014200331484884353,1.0169467569154877e-13,0.22717446364809174,-8.913196867669403e-05,0.07630129668036614,-0.002007501599840918,0.029655668132196136
341,8.525,-0.19753304819063533,0.0001387623177365773,1.0265564021249606e-13,0.22462343961592085,-0.00010568894602847509,0.06759430036204506,-0.0020996370672411923,0.02816024545320675
342,8.55,-0.19546081872029616,0.0001345522492637872,9.760696151444733e-14,0.21860475652300185,-0.00012079445172230794,0.05877381875526752,-0.0021858982070975365,0.026537707385703962
343,8.575000000000001,-0.19327175927277673,0.00012945456908498168,8.780141681715453e-14,0.2092421338608063,-0.00013442723479106008,0.04986709519246719,-0.0022662821760305514,0.024798027459520422
344,8.6,-0.19096752794043878,0.00012355397390065344,7.456198526453384e-14,0.19671016672853256,-0.00014657605420576928,0.04090135726044845,-0.002340796276341546,0.02295166136467429
345,8.625,-0.18854985056437068,0.00011693755161148344,5.919511619367484e-14,0.1812311700003027,-0.00015723925917844985,0.0319037363463933,-0.0024094576929961685,0.021009486867585244
346,8.65,-0.18602051948798026,0.00010969395730172598,4.291886441672247e-14,0.16307130858269195,-0.00016642433149901092,0.022901188269212006,-0.0024722932201596487,0.01898274228998002
347,8.675,-0.18338139227218928,0.00010191261668045781,2.6807604807157976e-14,0.1425360801046386,-0.00017414739454653041,0.013920415220416848,-0.0025293389780104455,0.01688296388663002
348,8.700000000000001,-0.18063439037312778,9.368296211183762e-05,1.1753817920005947e-14,0.11996522586487217,-0.00018043269359185047,0.004987789232589702,-0.00258064012055787,0.014721922459588206
349,8.725,-0.17778149778324853,8.509370585055022e-05,-1.5536142816366505e-15,0.09572715408430421,-0.0001853120519582271,-0.003870722613168711,-0.0026262505351866043,0.012511559546346387
350,8.75,-0.17482475963679833,7.623215457127007e-05,-1.263601518702654e-14,0.0702129663557677,-0.00018882430753114983,-0.012629631036688333,-0.002666232534647543,0.010263923517346408
351,8.775,-0.17176628078060915,6.718356874614927e-05,-2.1218469742383576e-14,0.04383018355663147,-0.00019101473400913522,-0.02126399526871439,-0.0027006565422093994,0.007991105914583518
352,8.8,-0.16860822431118563,5.803056988669291e-05,-2.721279282194943e-14,0.016996271320417124,-0.00019193445116609767,-0.029749491433392,-0.0027296007706798056,0.005705178357667779
353,8.825000000000001,-0.16535281007908575,4.8852598130509103e-05,-3.06925810335856e-14,-0.009867932594216217,-0.0001916398282545622,-0.0380624784239409,-0.002753150895997443,0.003418130336723382
354,8.85,-0.1620023131616117,3.9725422123479736e-05,-3.186304192605957e-14,-0.036344786066181814,-0.000190191884519397,-0.04618006110142836,-0.002771399726088897,0.0011418082029478745
355,8.875,-0.15855906230484085,3.072070262800475e-05,-3.102815995900974e-14,-0.06202630350812641,-0.00018765569061574735,-0.05408015065618132,-0.0027844468656747306,-0.0011121443424041162
356,8.9,-0.15502543833605054,2.190561078178764e-05,-2.855749961734412e-14,-0.08652041044670376,-0.00018409977453432184,-0.06174152198134553,-0.002792398377699602,-0.0033323439713343083
357,8.925,-0.15140387254759508,1.3342501442614354e-05,-2.4854597438571668e-14,-0.10945689640950625,-0.00017959553543398716,-0.06914386791847686,-0.002795366442050004,-0.005507723388279402
358,8.950000000000001,-0.14769684505332037,5.088641585914767e-06,-2.0328490748956238e-14,-0.1304929762593467,-0.0001742166685676341,-0.07626785024567151,-0.002793469012211829,-0.007627584662832083
359,8.975,-0.14390688311860822,-2.804006723694015e-06,-1.5369503502128053e-14,-0.14931837698284647,-0.00016803860426429997,-0.08309514728970369,-0.002786829470507144,-0.009681649988978793
360,9.0,-0.14003655946515797,-1.028894968560143e-05,-1.0329986921912978e-14,-0.16565987503612833,-0.0001611379637003794,-0.0896084980547948,-0.002775576282536322,-0.01166010964021147
361,9.025,-0.13608849055162905,-1.732527273202488e-05,-5.510318023340109e-15,-0.17928521853935336,-0.0001535920339571817,-0.09579174277202465,-0.0027598426514375603,-0.013553666907241281
362,9.05,-0.13206533483127658,-2.387770076590796e-05,-1.1501105256661415e-15,-0.19000637874167348,-0.00014547826462277236,-0.1016298597849497,-0.0027397661725609983,-0.015353579823306108
363,9.075000000000001,-0.12796979098772335,-2.9916609652760285e-05,2.5756973354696642e-15,-0.19768208608317378,-0.00013687378795465587,-0.10710899869868153,-0.0027154884891392142,-0.017051699501102496
364,9.1,-0.12380459615002731,-3.5417991250477964e-05,5.5564379016952435e-15,-0.2022196176845174,-0.00012785496437794415,-0.11221650973146051,-0.002687154949519795,-0.01864050492509095
365,9.125,-0.11957252408820661,-4.036337452717096e-05,7.741708265950929e-15,-0.20357581501422667,-0.00011849695485272556,-0.11694096921960961,-0.0026549142665090236,-0.020113134063203142
366,9.15,-0.11527638339040266,-4.4739705549352354e-05,9.134570117282897e-15,-0.20175732262907506,-0.00010887332140584772,-0.1212722012386352,-0.0026189181793585888,-0.021463411182709256
367,9.175,-0.11091901562285837,-4.853918932124848e-05,9.782791739856332e-15,-0.19682005106426273,-9.905565688752467e-05,-0.12520129531510785,-0.0025793211189094932,-0.02268587027607641
368,9.200000000000001,-0.10650329347390777,-5.175909662046281e-05,9.768946031522977e-15,-0.18886787897730223,-8.91132447834134e-05,-0.12872062021578168,-0.0025362798763892956,-0.023775774523941764
369,9.225,-0.10203211888317384,-5.440153910618353e-05,9.200112998323525e-15,-0.17805062133737387,-7.911274968915198e-05,-0.1318238338121568,-0.0024899532763402676,-0.02472913174373353
370,9.25,-0.09750842115717817,-5.647321607404754e-05,8.197837582154308e-15,-0.16456130162165009,-6.911793883791181e-05,-0.1345058890303366,-0.002440501854137174,-0.02554270579388102
371,9.275,-0.09293515507257481,-5.798513629752141e-05,6.888874624343345e-15,-0.14863277646274903,-5.918943486327523e-05,-0.13676303590750857,-0.00238808753853425,-0.026214023924851962
372,9.3,-0.0883152989682225,-5.895231843027558e-05,5.3971224932962245e-15,-0.13053377083012271,-4.938449978051249e-05,-0.1385928197877072,-0.0023328733396613603,-0.02674138008933547
373,9.325000000000001,-0.08365185282731154,-5.939347344870346e-05,3.83701464172879e-15,-0.11056439048049334,-3.975684997996159e-05,-0.13999407570060896,-0.00227502304286972,-0.02712383424464046
374,9.35,-0.07894783635077113,-5.933067258995461e-05,2.3085119715831667e-15,-0.08905118595251339,-3.0356501847305515e-05,-0.14096691897798608,-0.002214700908807621,-0.027361207700704437
375,9.375,-0.07420628702317741,-5.8789004190140973e-05,8.93724638301469e-16,-0.06634184870122382,-2.1229647457707432e-05,-0.14151273217303462,-0.0021520713800864478,-0.02745407458690275
376,9.4,-0.06943025817239391,-5.7796222751490715e-05,-3.449056119462974e-16,-0.042799624981068776,-1.2418559634509338e-05,-0.14163414835808807,-0.002087298794877247,-0.02740374953001917
377,9.425,-0.06462281702416424,-5.63823934680021e-05,-1.3650094271655322e-15,-0.01879753672560012,-3.961525518845732e-06,-0.14133503088620633,-0.00202054710775762,-0.02721227165419376
378,9.450000000000001,-0.059787042752888965,-5.4579535318529475e-05,-2.143484069762435e-15,0.005287499106853456,4.107192335542385e-06,-0.14062044971173954,-0.001951979618108562,-0.026882385031316007
379,9.475,-0.05492602452981136,-5.242126569624864e-05,-2.6747180521291014e-15,0.02908056047167341,1.175736844765853e-05,-0.139496654374213,-0.0018817587063404417,-0.026417515727099883
380,9.5,-0.05004285956983528,-4.9942449386168635e-05,-2.9681031124673397e-15,0.05221452787013716,1.8962801687207666e-05,-0.13797104375871766,-0.0018100455782069833,-0.025821745603885695
381,9.525,-0.04514065117820091,-4.717885452991714e-05,-3.0450898575911394e-15,0.07433572016149871,2.5701278652046536e-05,-0.13605213275441008,-0.0017370000174459844,-0.02509978305599351
382,9.55,-0.040222506798236135,-4.416681803154595e-05,-2.9360282767327125e-15,0.0951092724905354,3.195451453392606e-05,-0.13374951594069562,-0.001662780146965096,-0.024256930867137656
383,9.575000000000001,-0.03529153606139783,-4.0942922661754e-05,-2.6770078774903704e-15,0.1142241750225104,3.770807293074131e-05,-0.1310738284381826,-0.0015875421987712503,-0.023299051391948124
384,9.600000000000001,-0.030350848840817568,-3.7543687912800335e-05,-2.306877739821879e-15,0.13139789715576936,4.295126612067676e-05,-0.12803670406852535,-0.0015114402928221526,-0.02223252927497856
385,9.625,-0.025403553309556452,-3.4005276444598336e-05,-1.8645875764133006e-15,0.14638052897870382,4.767703735877624e-05,-0.12465073097380379,-0.0014346262249587468,-0.021064231930670627
386,9.65,-0.020452754004767714,-3.036321774607544e-05,-1.386949927155558e-15,0.1589583798326371,5.188182678990306e-05,-0.12092940485211252,-0.001357249264057945,-0.01980146801655082
387,9.675,-0.015501549898965891,-2.665215041684063e-05,-9.068835196204153e-16,0.16895698280081095,5.5565422594130304e-05,-0.11688707997153236,-0.0012794559585258122,-0.018451944139436807
388,9.700000000000001,-0.010553032479581555,-2.2905584254426227e-05,-4.521607445379382e-16,0.17624346361943571,5.8730798991789575e-05,-0.11253891812961694,-0.0012013899522322082,-0.0170237200405882
389,9.725000000000001,-0.00561028383798549,-1.9155683113690236e-05,-4.464975680139268e-17,0.18072824274302987,6.138394273608966e-05,-0.10790083572994892,-0.0011231918099694207,-0.015525162510555553
390,9.75,-0.0006763747691473856,-1.5433069289095223e-05,2.999849769149017e-16,0.18236604992920177,6.353366971198299e-05,-0.10298944915118886,-0.0010449988524988008,-0.013964898287936942
391,9.775,0.004245637116907672,-1.1766649959141645e-05,5.721802038681925e-16,0.1811562415688963,6.519143324129608e-05,-0.09782201858734502,-0.0009669450012315152,-0.012351766198348598
392,9.8,0.009152709270697406,-8.183466026726728e-06,7.680398558183351e-16,0.17714242190623575,6.637112566663356e-05,-0.09241639054075164,-0.0008891606325717987,-0.010694768790668668
393,9.825000000000001,0.014041816064798563,-4.708563491003702e-06,8.886474498784596e-16,0.17041138009730922,6.708887475083903e-05,-0.08679093915140794,-0.0008117724419337983,-0.009003023727013199
394,9.850000000000001,0.01890995064015123,-1.3648872966864469e-06,9.392048483984026e-16,0.16109136558268455,6.736283638542408e-05,-0.0809645065479635,-0.0007349033174263565,-0.0072857151809983004
395,9.875,0.023754126736038182,1.8268025731991677e-06,9.280743789271422e-16,0.14934973433298493,6.721298505103971e-05,-0.07495634240668589,-0.0006586722231835476,-0.005552045495634657
396,9.9,0.028571380502639514,4.847993164382221e-06,8.65794465560546e-16,0.13539000801769258,6.666090341637963e-05,-0.06878604290522605,-0.0005831940923027931,-0.0038111873477331792
397,9.925,0.0333587722950695,7.682459339232724e-06,7.641291715627979e-16,0.11944839690221361,6.57295723995385e-05,-0.062473489257948954,-0.0005085797293369846,-0.002072236660019627
398,9.950000000000001,0.03811338844782902,1.0316283991953212e-05,6.352004221093798e-16,0.1017898451674222,6.444316294845911e-05,-0.056038786018955324,-0.00043493572227175777,-0.000344166495282462
399,9.975000000000001,0.042832343028609346,1.2737858530214472e-05,4.90739130518401e-16,0.08270366425454109,6.282683072533901e-05,-0.049502199337779,-0.00036236436390469615,0.0013642178411050173
400,10.0,0.04751277957040785,1.493786458174001e-05,3.41478853802849e-16,0.062498825667352806,6.090651480438803e-05,-0.042884095351023825,-0.0002909635825291652,0.003044322273016407
401,10.025,0.05215187278092535,1.6909237990102716e-05,1.967036806959367e-16,0.04149898933230594,5.870874141376623e-05,-0.0362048788909873,-0.00022082688181173,0.004687805792557647
402,10.05,0.056746830228236414,1.8647116255953882e-05,6.395137918886028e-17,0.020037347062658004,5.626043367152619e-05,-0.029484932689588364,-0.00015204328973941625,0.006286620470027398
403,10.075000000000001,0.061294894001741485,2.0148770657983444e-05,-5.113619009934231e-17,-0.0015486371475823216,5.358872818253273e-05,-0.022744557252648623,-8.469731650024355e-05,0.007833049450577396
404,10.100000000000001,0.06579334234742254,2.1413524352157214e-05,-1.448305049547747e-16,-0.022922507383178633,5.0720799279250596e-05,-0.01600391157587978,-1.8868921148772154e-05,0.009319742765997348
405,10.125,0.0702394912764476,2.2442657798340754e-05,-2.1522187941066885e-16,-0.04375403440435558,4.768369160453046e-05,-0.009282954869712631,4.536651310312315e-05,0.01073975080348895
406,10.15,0.0746306961461873,2.3239302900559743e-05,-2.6203638878752066e-16,-0.06372429203863778,4.450416164964511e-05,-0.0026013894554649097,0.00010793819514087836,0.012086555287377126
407,10.175,0.07896435321272188,2.3808327271215854e-05,-2.8638888407126075e-16,-0.08253051373684775,4.120852877635978e-05,0.004021395009745783,0.000168779933928058,0.013354097644363157
408,10.200000000000001,0.08323790115394604,2.4156210041014858e-05,-2.904964438314207e-16,-0.09989065575412068,3.7822536168233934e-05,0.010566375827438239,0.00022783013840407826,0.01453680463807179
409,10.225000000000001,0.08744882256238992,2.4290910635697304e-05,-2.773749595482411e-16,-0.1155475986154615,3.437122207414718e-05,0.017014949925538814,0.00028503180949849253,0.01562961117418666
410,10.25,0.0915946454069034,2.4221731928483416e-05,-2.5053886860757474e-16,-0.12927292474059024,3.0878801626625775e-05,0.02334898475973898,0.0003403325244702386,0.01662798019333686
411,10.275,0.09567294446236563,2.395917915411489e-05,-2.1372065653401623e-16,-0.14087021722908422,2.736855943932298e-05,0.02955086731532618,0.00039368441378810095,0.01752791958499129
412,10.3,0.09968134270660936,2.3514815937214873e-05,-1.7062295394034976e-16,-0.15017783272549132,2.3862753112375173e-05,0.03560355108329956,0.0004450441307763213,0.018325996071858846
413,10.325000000000001,0.10361751268377103,2.2901118745152403e-05,-1.247121354632397e-16,-0.15707110986527623,2.0382527701599095e-05,0.041490600891861275,0.0004943728142558636,0.019019346030595824
414,10.350000000000001,0.10747917783329686,2.2131331024498013e-05,-7.905853072706803e-17,-0.16146398390698477,1.6947841137972485e-05,0.04719623548188112,0.0005416360444184537,0.019605683230893955
415,10.375,0.11126411378386247,2.1219318221320244e-05,-3.6224878296451784e-17,-0.1633099876379504,1.3577400517779087e-05,0.05270536772274174,0.0005868037921760378,0.020083303491191064
416,10.4,0.11497014961148744,2.0179424819856486e-05,1.798359989316721e-18,-0.16260262834955966,1.0288609121436096e-05,0.058003642372977386,0.0006298503622336392,0.020451086265219125
417,10.425,0.11859516906114416,1.9026334462365844e-05,3.3614657804531567e-17,-0.15937514046073792,7.097523960590741e-06,0.0630774712983319,0.0006707543301381095,0.02070849318930695
418,10.450000000000001,0.12213711173119618,1.777493413610874e-05,5.840572851718734e-17,-0.15369962307229382,4.018823598680631e-06,0.06791406606828228,0.0007094984735595113,0.020855563635708223
